cm-1,CB-5e-3_0,AuNP_0,CB-5e-3_1,AuNP_1,CB-5e-3_2,AuNP_2,CB-5e-3_3,AuNP_3,CB-5e-3_4,AuNP_4
1080.923,1.4606871999475066,1.439898594374738,1.4267182993306875,1.4339383701658415,1.435031432238824,1.4266131421447306,1.4322008757027285,1.443843398324201,1.4519659120093062,1.4257576416310336
1081.888,1.4405941215984932,1.4209301524111622,1.4087683108111966,1.41529514250532,1.4164819567141473,1.4085593347473764,1.4137113866344082,1.4249214929285066,1.4321488950490202,1.4075792655956216
1082.852,1.4194381441286923,1.400835000451621,1.389800554158595,1.3955881903594913,1.3969330955697425,1.3894135779681647,1.3941958354589044,1.4049179629504889,1.4112152622200047,1.3883526824487173
1083.816,1.3972139587305084,1.379594279877869,1.3697996789590898,1.3748107247578418,1.376375848574884,1.3691626804722812,1.3736492187385643,1.383821995872779,1.3891699027126585,1.3680701899336565
1084.78,1.3739014677751855,1.3572042929216237,1.348763900280845,1.3529441653600163,1.3547918552588927,1.3478018787221542,1.3520711790849842,1.3616156951149039,1.3660177057173801,1.3467191843577153
1085.745,1.3494767816285427,1.333676872441391,1.326709996483122,1.3299777927388874,1.332163835178776,1.3253425319227623,1.3294667199358168,1.3382841468598032,1.3417676974318284,1.3242972150028642
1086.709,1.3239319370791864,1.3090364237078422,1.3036743801753832,1.3059198251219195,1.3084935883806785,1.3018150534293724,1.3058465629431746,1.3138266054166239,1.3164405628923053,1.300817235664403
1087.673,1.2972912029618402,1.2833154870818713,1.2797073864354154,1.2808045646759212,1.2838102756121506,1.2772652464878675,1.2812314366344755,1.2882654415109565,1.2900735351641544,1.2763097052664125
1088.637,1.269614872162771,1.256552149576798,1.2548632771910448,1.2546827500226305,1.2581671782390855,1.2517418457518679,1.2556506468588275,1.2616480065119688,1.262721147524898,1.2508155858102437
1089.602,1.2409856104002555,1.2287992892790753,1.2291913165609556,1.227616911153626,1.2316352180795975,1.2252939523009598,1.2291524410507375,1.2340447682052726,1.2344499681822718,1.2243835415539117
1090.566,1.2114948050050502,1.200125314901947,1.202735056881956,1.1996817267445634,1.204295397210214,1.1979681022329611,1.201806867337342,1.2055418538843932,1.2053325828091164,1.1970727398327012
1091.53,1.1812323265057418,1.170615644892761,1.175537693504486,1.1709590217558516,1.1762297977351488,1.1698170608871292,1.1737007711007539,1.1762302378334,1.1754430814445491,1.1689518007514395
1092.494,1.1502857702276603,1.1403679003341993,1.1476599141109836,1.1415381247468879,1.1475226618139898,1.1409089834933384,1.1449338637056203,1.1462008943363633,1.1448593150433788,1.14010895015919
1093.459,1.1187415938945087,1.1094848791845426,1.1191827546068212,1.1115087215913075,1.1182557115417224,1.111334377265454,1.1156040695745713,1.1155380864596756,1.1136655281170893,1.1106450175977394
1094.423,1.0866927016392138,1.0780730771703535,1.090207599120305,1.0809658578763097,1.0885164291609954,1.0812061014013328,1.0858089557418316,1.0843316699511274,1.0819591283820835,1.0806755369170522
1095.387,1.0542395816055532,1.0462349224730834,1.0608394016434157,1.0500113681596075,1.0583915768960002,1.0506491071557438,1.0556439449112047,1.0526782117761864,1.049847301935562,1.0503195429928487
1096.351,1.021494097953581,1.0140780201497803,1.031184901099969,1.0187588783687551,1.0279783572385688,1.0197894450613583,1.0252091058357418,1.0206899384082337,1.0174425001566931,1.01969361998282
1097.316,0.9885791116590855,0.9817170010172315,1.0013476235364758,0.9873309472872455,0.997383332920488,0.9887462035574723,0.9946095107061472,0.9884906345288731,0.9848571744246444,0.9889080501982953
1098.28,0.9556235509065366,0.9492816567421853,0.9714421615768323,0.9558540641551863,0.9667278270519336,0.9576351732496794,0.9639548777623742,0.9562126602645175,0.9522120501331051,0.9580675143093939
1099.244,0.9227597566852866,0.9169069558669877,0.9415909615450152,0.9244475719279321,0.936140362927662,0.9265692133358353,0.9333613582356437,0.9239898671232862,0.9196346223240079,0.9272784434991128
1100.208,0.8901140027760068,0.8847241691657006,0.9119168267513682,0.8932215233906613,0.9057437036947651,0.8956600837358957,0.9029436738035611,0.89195275100446,0.8872557708634085,0.8966528705916597
1101.173,0.8577985325392944,0.852847927455111,0.8825229262560345,0.8622777531010869,0.8756458521219456,0.8650125822764415,0.872807968822042,0.8602187582173915,0.8551977255112717,0.8663087801550282
1102.137,0.8259028373031925,0.8213765913715584,0.8534860121279793,0.8317116639606457,0.8459353704795393,0.8347197811531073,0.843051810325312,0.82888855702724,0.8235624070828306,0.8363564545005477
1103.101,0.7944978275691594,0.790396318916047,0.8248639161587016,0.8016186588707743,0.8166896607517833,0.8048659583383184,0.813760971530272,0.7980441734278388,0.7924318035401537,0.8068921718365216
1104.065,0.7636506218332277,0.7599847632225292,0.7967133991805987,0.7720891383335831,0.7879828848398535,0.7755313611188627,0.7850144352741528,0.7677530924413879,0.7618751157319604,0.7779919044218656
1105.03,0.7334332681984834,0.7302173587639869,0.7691033595625552,0.7432034980525299,0.7598841645157194,0.7467925725218565,0.7568818922956865,0.738075342181556,0.731954398767156,0.7497155197970159
1105.994,0.703923123575608,0.7011614049231791,0.7421123343053724,0.7150264119046187,0.7324536213206256,0.7187232441666803,0.7294208821278778,0.7090690865348795,0.7027279468389545,0.7221130826302901
1106.958,0.6751895816638895,0.6728716286707006,0.7158120776688732,0.687602901483786,0.7057366164174272,0.6913765078185589,0.7026714322719474,0.6807868967064974,0.6742457801260495,0.6952252048204635
1107.922,0.6472826969349453,0.6453850076893858,0.6902575655536185,0.660960479986326,0.679765550636735,0.664784608962594,0.6766596320813697,0.6532791068289894,0.6465492687010449,0.6690833955993443
1108.887,0.6202290134267546,0.6187207703743088,0.6654784278280925,0.6351145119244552,0.6545638245784344,0.6389578075258633,0.6514044231415435,0.6265874755901251,0.6196741412630071,0.6437104116343498
1109.851,0.5940391487545087,0.5928885309230063,0.6414875160015171,0.6100775032964892,0.6301555588608694,0.6139026991757741,0.6269272487566941,0.6007477961508502,0.5936546221447268,0.6191209572336576
1110.815,0.5687222037312293,0.5678993826403288,0.6182891139102996,0.5858655332431197,0.6065612740100929,0.5896339409510092,0.6032549130571035,0.5757839306184619,0.5685219269464409,0.5953321874234739
1111.779,0.5442910711753631,0.5437729236981785,0.5958853634726439,0.5625003979328398,0.5838007705337008,0.5661790147990983,0.5804181514454946,0.5517115385008735,0.5443023820779883,0.5723658085634893
1112.744,0.5207635735124104,0.5205342989208828,0.5742809055113244,0.5400006777060039,0.5618862887454794,0.5435701662051435,0.5584444828289565,0.5285358396340566,0.5210053898285971,0.5502456276288478
1113.708,0.49815487876407344,0.49820828335594064,0.5534875205764612,0.5183795931894032,0.5408246688207796,0.5218389078023123,0.537352134016081,0.5062598167814231,0.4986309501982672,0.5289954515946934
1114.672,0.47647522534500125,0.47681299606794114,0.5335230579864185,0.4976432187250764,0.5206184308242048,0.5010035608889581,0.5171475379981355,0.4848868255518115,0.4771734218134619,0.5086289344614766
1115.636,0.4557261300573641,0.4563536139324809,0.5144053670595602,0.47779405551268694,0.5012682947742128,0.48106852257668575,0.4978221174534299,0.46442245862662,0.45662753939221334,0.4891457261266218
1116.601,0.43590531769790675,0.4368293973959034,0.496147299305108,0.458837820580036,0.4827724606246584,0.46202573149421977,0.4793608620690065,0.4448704444601135,0.4369929268429525,0.4705384744360402
1117.565,0.41700406665415013,0.41822814382287316,0.47874457088665484,0.4407752285555989,0.46512516822787786,0.4438623627327127,0.46174197115223614,0.42622556321632066,0.41826507106684974,0.4527924750815545
1118.529,0.39900682970384954,0.40052840615734625,0.4621793324858367,0.42360020509733665,0.44831417727008466,0.42656192712364666,0.4449418570684709,0.4084740196144605,0.4004334414999696,0.4358979251910468
1119.493,0.38189085481445156,0.38370171158354016,0.44642588108420966,0.40729452717913206,0.43232688742826336,0.41011453116591085,0.42893871912508175,0.3915990356103398,0.3834814901132708,0.4198474726104282
1120.458,0.36562883954689207,0.3677214361698142,0.4314574427042277,0.3918346120613041,0.4171470982871089,0.3945146784699993,0.4137168322323034,0.3755834603143389,0.3673919166945735,0.4046341152881859
1121.422,0.3502006862724156,0.3525716795125493,0.4172533121365888,0.3771990208895975,0.40276076948668965,0.37975687264640595,0.39927119295248314,0.36041536267280916,0.3521523102220966,0.39024700004447477
1122.386,0.3355972941780007,0.3382520718349174,0.40379813896749983,0.3633734610945086,0.3891571007501355,0.3658323194719213,0.3856021586740248,0.34608542155008765,0.33775665323073417,0.37666897185308795
1123.35,0.3218186632636475,0.32476779001251516,0.39107907168773887,0.3503464986204343,0.3763274518559502,0.3527245297780273,0.3727093720085247,0.33258506150136463,0.3242011848047949,0.36387727404660825
1124.315,0.30886706873261105,0.31212179225996944,0.37908682865175664,0.33810920061143507,0.3642657026472405,0.3404148158404037,0.3605828260806776,0.3199038428546976,0.3114828962117258,0.3518516006756482
1125.279,0.2967372017772959,0.30030446437974323,0.36781712602314587,0.32665263421157104,0.3529628528932814,0.3288830242308617,0.3492039366934882,0.308032071628997,0.2995965221695593,0.340578647842333
1126.243,0.2854150319776273,0.2892954686462776,0.3572710347610083,0.3159714397072784,0.34240882233566045,0.3181148643366857,0.3385562639803837,0.29695968099774706,0.28853604521318915,0.33005386421317917
1127.207,0.27488577051244534,0.2790703997889018,0.34745319568811867,0.3060634732131316,0.3325920906790495,0.30810117550869914,0.32863194539648144,0.28667958689784395,0.2782946956943713,0.32027865019848945
1128.172,0.26514297097252687,0.269613357403997,0.3383639657908441,0.29692766278641786,0.3235047377204103,0.2988397591910996,0.3194341974374153,0.27718656949331644,0.26886833660584536,0.3112572070291715
1129.136,0.25618966696221224,0.2609261903757051,0.33000048917824654,0.28856079259899886,0.31514820349665884,0.29033537892145894,0.3109687383176453,0.2684791374024584,0.26025471139819656,0.302994086038709
1130.1,0.24802282487716082,0.2530148151332794,0.3223520562593075,0.28094749813865816,0.30752212799856615,0.2825909661075137,0.30322984982271145,0.2605505794075926,0.25244404169062756,0.2954822851755886
1131.064,0.24061590067939384,0.24587109658649647,0.31539581990652127,0.27405562112401277,0.300611750847743,0.27559369584041665,0.29619001304552445,0.25337666055599545,0.24540736843231606,0.2886948465414856
1132.029,0.23390405107613385,0.23944511486352968,0.3090814450421015,0.2678222742492466,0.29436451069675384,0.2692944670405807,0.28978882934584954,0.246898098424851,0.2390773712323886,0.2825701520830858
1132.993,0.2277761703084118,0.23363148356830107,0.3033154012378213,0.2621470522135968,0.2886796049614765,0.26359397827093095,0.283929089077865,0.24100788637674891,0.23333708561284777,0.2770080724637536
1133.957,0.22208019895866218,0.22827045911096577,0.2979581068240748,0.25688774395050235,0.28340618977495613,0.2583394299032009,0.27847534203654745,0.23555390347767077,0.22801952691700242,0.271868916755805
1134.921,0.21663298316483007,0.22317012731761324,0.29283963629003756,0.25187391056863245,0.2783617404580853,0.25334577682402204,0.2732671208286103,0.23035382831405013,0.22292235788066372,0.26698218500489923
1135.886,0.21123923464749844,0.2181322878082509,0.2877871368366734,0.24693225466275595,0.2733583321933215,0.24841954612278336,0.26813430857386567,0.22522347524518796,0.21783459113355313,0.26216753937431964
1136.85,0.2057279339619742,0.21299017123329547,0.2826561360811447,0.24191627739546065,0.26823684090144284,0.2434012325760209,0.26292823169635104,0.2200118418733453,0.2125741983562146,0.2572641777510706
1137.814,0.19998721694820287,0.20763765164301215,0.2773524610197634,0.23672986123683454,0.2628997040813879,0.23818853005372978,0.2575441753937659,0.21462385261476052,0.20702421507065055,0.25216251802897405
1138.778,0.19398978116712043,0.20204477711430502,0.2718481596199717,0.23134134814542742,0.2573249611701872,0.23275611852158573,0.25194275546401634,0.20903527251671006,0.20115831486702226,0.24682853023767692
1139.743,0.1877906106973976,0.19625850930437386,0.266180037176236,0.22578161007136682,0.2515646695023554,0.22714870194757092,0.246153349233891,0.2032886059578167,0.19503780067109697,0.24130625728119598
1140.707,0.1815076369077697,0.1903838648324684,0.26044230239088095,0.22013608084886077,0.24572535580875612,0.22146730397080536,0.24026930655445114,0.19747859296095832,0.18879392844049897,0.23570093999377115
1141.671,0.17528647280657864,0.18455836370104994,0.25476239939702505,0.21452735499282655,0.2399435355890296,0.21584501050252763,0.23442486251014744,0.1917317772638944,0.18258916973308986,0.2301479280311482
1142.635,0.16927083539945345,0.17892300181476606,0.2492750905483158,0.2090907474050397,0.23435367229021048,0.2104179487895028,0.22876508105406446,0.18617753622962604,0.17658163344452946,0.22478232597727002
1143.6,0.16358009701719115,0.17359499842820197,0.24408954227586696,0.20394699456638193,0.22906466870407402,0.20529901467218395,0.22340954434609903,0.1809237340400444,0.17089937875410446,0.21971501131784466
1144.564,0.15829085616938826,0.16865707261785826,0.23927379618128178,0.19917888618570312,0.22414463857674866,0.20056024749569634,0.21843269639075355,0.176040950334389,0.16562672539161247,0.21501908547066748
1145.528,0.15343511738183663,0.1641493081919274,0.23484823618613188,0.1948224395381523,0.2196177745284238,0.1962271138647511,0.2138599832423754,0.1715609888275416,0.1608017338238489,0.21072584760600158
1146.492,0.14900260431983292,0.16007214888260343,0.23079569124615112,0.1908701152933163,0.21547561634221765,0.19228561630740623,0.2096776811862604,0.16748422236492877,0.15642068074427937,0.20682885583645497
1147.457,0.1449583546933534,0.1563932022397235,0.22707757113503668,0.1872891834670319,0.21168932727888665,0.1886988557287782,0.20585019433739443,0.1637907782853172,0.15244877768276,0.20329534056094692
1148.421,0.14125849499962412,0.15306314003438629,0.22365507143466554,0.1840368378136357,0.20822481446444374,0.18542725812442393,0.20233631581282444,0.16044993412556194,0.1488382610100119,0.20008115384468808
1149.385,0.13786669782666824,0.1500303044436722,0.22050166805794882,0.18107598911526582,0.20505248514026428,0.182439127648192,0.19910248684143766,0.15742895405721488,0.14554418778352482,0.19714578881967598
1150.349,0.1347588839400334,0.1472543897932918,0.21760493787930524,0.17837676590165974,0.20214706665847196,0.17971625292951945,0.19612662081988197,0.15469417013826162,0.1425389904912819,0.19445913666440479
1151.314,0.1319194302773661,0.14470721908892514,0.214957241390475,0.1759163000616116,0.19948515841918116,0.17724430671309377,0.19339631637054716,0.15221169071943183,0.1398083776536565,0.19200040128588092
1152.278,0.12933430641859192,0.1423713388642744,0.21254586987678314,0.17367250957523836,0.19704515986865137,0.1750062501914465,0.19090210270073354,0.1499472513060287,0.13734121696020257,0.1897540731400032
1153.242,0.1269862966590786,0.1402315143140117,0.21034822610118076,0.17162138292577384,0.19480669448452065,0.17297654347467312,0.18862586021837077,0.14786815335414671,0.13511678576546127,0.18770264709798912
1154.206,0.12485469664920258,0.1382727694765893,0.20833903542886464,0.16973680044245032,0.19275381385794402,0.17112396707037958,0.18654314355664195,0.14594803669213124,0.13310270258533105,0.1858268325079205
