cm-1,CB-5e-3_0,no-agent_0,CB-5e-3_60,no-agent_60,CB-5e-3_300,no-agent_300,CB-5e-3_3600,no-agent_3600
3193.594,-0.012068900714494821,0.01272822888031268,-0.01167445431272961,-0.008437732712399188,-0.010918836368923079,-0.009179126623810818,-0.006397789139040004,-0.006345954881215726
3194.558,-0.012109879479864744,0.012533897466408017,-0.011613232597118162,-0.008436138323289759,-0.011012806794986124,-0.009179181061805784,-0.006437867025124559,-0.006355442644985483
3195.522,-0.012161643998197816,0.012348791101079183,-0.01154752011955927,-0.008439743029102387,-0.011027814012282767,-0.009135705518076498,-0.006435967615640755,-0.006348288551329046
3196.486,-0.012210357283784735,0.012177637621721226,-0.011499875942023254,-0.008428928911664494,-0.010978058775497892,-0.009048659164126747,-0.006415644972092696,-0.006332082130891932
3197.45,-0.012253003583329881,0.012018620846895825,-0.011475983685099818,-0.008393644387460075,-0.010893275010490259,-0.0089292562269194,-0.006401947773283241,-0.00631841008980529
3198.415,-0.012282664403978577,0.011884108107349885,-0.01145886265517523,-0.008342450632794133,-0.010802775880016866,-0.008802878421607109,-0.006404473399737122,-0.0063159573548902705
3199.379,-0.012294727417161064,0.011795345843084571,-0.011429672702516935,-0.008300476606456659,-0.01072167379214977,-0.008704764142805941,-0.006414755813190441,-0.00632329514852647
3200.343,-0.01228961837628377,0.011761155506800494,-0.01138311613139006,-0.008291846108886027,-0.010651090781827044,-0.008666562279838936,-0.006419879721105777,-0.00633172833833831
3201.308,-0.012271843171564873,0.011755043912119041,-0.01133161270530547,-0.008321030361715224,-0.010594042317944733,-0.00870139919424214,-0.0064194818484452345,-0.006334004176976519
3202.272,-0.012255238788713686,0.011738698279173792,-0.011297510981767164,-0.008370699048537357,-0.010556594401886776,-0.008791898958497517,-0.006427944426946858,-0.006339192000479165
3203.236,-0.012249739473880496,0.011689661380338046,-0.011289055719038014,-0.008414787373476475,-0.010544427335527127,-0.008895909552628376,-0.006457843692446055,-0.006358892122383306
3204.2,-0.012249668514979424,0.01162367345474426,-0.011301054473616306,-0.008433712078992791,-0.010559820252333723,-0.008963610004117285,-0.006511040997041717,-0.00640836865026689
3205.165,-0.012246510843881656,0.011567343001878267,-0.011320631388980892,-0.008421788821304859,-0.010602036816878456,-0.008964756604386243,-0.00657647548077075,-0.006485825406549983
3206.129,-0.012229941940481012,0.01153061577723582,-0.011328525306466605,-0.008389831717850559,-0.0106628020214931,-0.00890185009882898,-0.006638989925147634,-0.0065753179133592144
3207.093,-0.012199926325326939,0.011499711864506903,-0.011317894830919169,-0.008351531718591342,-0.010737206963323623,-0.008802487148518294,-0.006690087154048079,-0.006654332717618839
3208.057,-0.012161856874901036,0.011458891024558977,-0.011287933028551163,-0.008318465474887007,-0.010814697501233822,-0.00871800958745597,-0.006724200409986764,-0.0066996079589281485
3209.021,-0.012119920164366632,0.01141956925500459,-0.011251550839961436,-0.008303942669738034,-0.010883176696047674,-0.008684496196805369,-0.006732067909378707,-0.0066911305450471055
3209.986,-0.012074932221086066,0.011405385742819317,-0.011223483577789992,-0.008310978778199229,-0.010931283944017257,-0.008718397458170102,-0.006698127641553302,-0.00661831051232736
3210.95,-0.012024161127368016,0.011423518728926108,-0.011218150797977413,-0.008330319411309312,-0.01095368957918676,-0.00879716923688511,-0.006610851678641618,-0.006492360363237577
3211.914,-0.011969913047497376,0.011446379552428028,-0.011245411126361427,-0.008345570089747371,-0.010954566168982126,-0.008878540429859716,-0.006479083172994492,-0.006347417677350899
3212.878,-0.011914848940264379,0.01143551129207466,-0.011308351961780885,-0.008338880587614316,-0.010940330350705409,-0.008912183110748364,-0.006335015212493205,-0.006236956158036553
3213.843,-0.011872486476323538,0.011373444012125568,-0.011405078764039204,-0.008304289276066175,-0.010911718459784722,-0.008864110958819187,-0.0062279217313242425,-0.006201413613803352
3214.807,-0.01185169551830902,0.011273467548185315,-0.011514786675051835,-0.008253650091525256,-0.010859228262838314,-0.00872732188696975,-0.006186013631001189,-0.006250686030598305
3215.771,-0.011859359079624942,0.01116265165216848,-0.01160635611788615,-0.008206338327734456,-0.01076581885424431,-0.008534580763419888,-0.006194147532087587,-0.006357174187387346
3216.736,-0.011882065927968446,0.011046790807711766,-0.011648667515609602,-0.008179129730975647,-0.010627633238903096,-0.008339182385240779,-0.006205993758084956,-0.006479749699811803
3217.7,-0.011899025105324996,0.010910634856388286,-0.011630634299664449,-0.008174658509342672,-0.010467392624310522,-0.008201011949269097,-0.006173703796860237,-0.006582363147768377
3218.664,-0.01188788455785647,0.010746227193801396,-0.011559799546759276,-0.008186616427663418,-0.010324157851748002,-0.00815194970630648,-0.006094260735717841,-0.006648950988581997
3219.628,-0.011835516888864271,0.010573862926817864,-0.01146047652275009,-0.008206788915961032,-0.01023467556543722,-0.008184782622020019,-0.006008095356493408,-0.006674022633968548
3220.593,-0.011751146755487944,0.010437851116878345,-0.011361469255440338,-0.008229214345391542,-0.010204345558517623,-0.008260009126312902,-0.0059790714108474,-0.006664460029466295
3221.557,-0.011661312786728967,0.010365866909710284,-0.01128519647048944,-0.008244187738767093,-0.010216512624877284,-0.008336800722961037,-0.006046256534282829,-0.006633370508816676
3222.521,-0.011587267173458819,0.010341478187537998,-0.011236675191010563,-0.008242731992188916,-0.010248841256530307,-0.00839457304511812,-0.006199323336436905,-0.006595334407450728
3223.485,-0.011546394846440523,0.010314177809408989,-0.01121629134185856,-0.008213686381890975,-0.010291443520585017,-0.008433019879062472,-0.006387793885854728,-0.00656385027202976
3224.449,-0.011535609093477362,0.010245134086474478,-0.011210748057579698,-0.008155491179396656,-0.010346984250019292,-0.008463437108749418,-0.006546635031230067,-0.006549518271756551
3225.414,-0.011536425120839697,0.010138700088531162,-0.011216993023412843,-0.008080416248722024,-0.010421564509808879,-0.008491302557422357,-0.006634907405674242,-0.006555263998901448
3226.378,-0.011533019093588179,0.010033419221659774,-0.011230114468477999,-0.008008703399430337,-0.010503052297185927,-0.008519950552272922,-0.006643626006583516,-0.0065811146682762675
3227.342,-0.011512582930079025,0.009956361237775052,-0.011244393688107713,-0.007963852540569312,-0.010569778312409062,-0.008548564523376637,-0.00658760553597914,-0.006628914083381616
3228.306,-0.011474832794707955,0.009898156946917085,-0.011246884657625432,-0.007956781771475303,-0.010593972190761103,-0.008577995064404835,-0.006489126862851491,-0.006695025664988436
3229.271,-0.011432754166371394,0.009824616012801836,-0.01122197496244828,-0.007986381951898268,-0.010556559338294969,-0.008608888626547729,-0.006366011222630592,-0.006770686243691599
3230.235,-0.011404618962095775,0.009717461307938555,-0.011164261654608251,-0.00803844222238455,-0.010450632227423148,-0.008647127915636271,-0.006240591380740819,-0.0068365154716258135
3231.199,-0.011400858140338893,0.009596440201934706,-0.011087111767714507,-0.008100276791324317,-0.01029936789233511,-0.00870302212696705,-0.006137829521928371,-0.006877511183776877
3232.164,-0.01142069115318892,0.009500759151237582,-0.0110152244924779,-0.008163636428107891,-0.010151048898959479,-0.00878977587669386,-0.006076747419129442,-0.006883028986872803
3233.128,-0.01145141635735371,0.009438057649198918,-0.010973509524075595,-0.008222559503891301,-0.010063986000483905,-0.008908893014427635,-0.0060607529381756335,-0.00685194626992614
3234.092,-0.011485263753165751,0.009383918145369645,-0.010970281788925885,-0.008271396335525903,-0.010076714084312597,-0.009047536380480585,-0.006073093910176979,-0.006795210190990331
3235.056,-0.011511376628760771,0.00930677367665449,-0.010997963126242469,-0.008297807737729996,-0.01018586704563135,-0.009184063469479246,-0.006096263938069612,-0.006731854109079999
3236.021,-0.011521665669416422,0.009203914385034297,-0.011038309815613918,-0.00829572809976117,-0.010342005219981616,-0.009293487241734483,-0.006113853369427855,-0.006680914785061243
3236.985,-0.011511447587661844,0.009103678466602826,-0.011076761964788783,-0.008270425837807117,-0.010488290525032001,-0.009357778513788682,-0.006129221633411592,-0.006650114421787179
3237.949,-0.011479516082178799,0.00902708173514689,-0.011100373549090506,-0.008237220951571523,-0.010588537334029847,-0.009372497186677469,-0.0061629024190670775,-0.006646437020340386
3238.913,-0.011441375672851823,0.008955731750068403,-0.011106022085602518,-0.008207412807351683,-0.010644604017341344,-0.009337221365939856,-0.006241421723684561,-0.00667062758619436
3239.877,-0.01141678841362988,0.008853391367430564,-0.011099496447147647,-0.008187690907280644,-0.010673987307281948,-0.009261841754786131,-0.006380133972198719,-0.006724560539513002
3240.842,-0.011416291701322367,0.00870400323705617,-0.0110849014708185,-0.008173618690358259,-0.010680123435849504,-0.009164714164643711,-0.006566020079204147,-0.006818893880974205
3241.806,-0.011441375672851823,0.00853596321159255,-0.011067289263805928,-0.008158783939513962,-0.010654597141008491,-0.009074524016484703,-0.006747145553332131,-0.006945956435497017
3242.77,-0.011477032520641231,0.008394445200784367,-0.011045431883389922,-0.00814471172259157,-0.010592008629619488,-0.009017425364515316,-0.006864829366796056,-0.007083013629659673
3243.735,-0.01150761580700389,0.008291326454672995,-0.0110228377373419,-0.008136254528185014,-0.010509503998079818,-0.009011478013565343,-0.006884594988619348,-0.007202884670159799
3244.699,-0.011528548682820553,0.008199162453745345,-0.011010207469364753,-0.008139859233997642,-0.010452981488074728,-0.009058213032243183,-0.006819087849882734,-0.0072835153538710696
3245.663,-0.01154447895611154,0.008074076560712802,-0.011023995511906482,-0.008163359143045378,-0.010456067084154417,-0.009136294128897065,-0.006717623401919883,-0.0073197348665482226
3246.627,-0.011569740324893683,0.007901020415086129,-0.011070727503421921,-0.008207204843554802,-0.01051458821889293,-0.00921811783770482,-0.00662695687198792,-0.007322895186570489
3247.592,-0.011606319638397042,0.007711013242701378,-0.011135141870105385,-0.008265781313010076,-0.010591938502435859,-0.00927676797253072,-0.006566570181404379,-0.007312087504427603
3248.556,-0.011638641417835995,0.0075523424071975475,-0.01118120726414426,-0.008325501583348204,-0.01064712859595199,-0.009302636227263364,-0.006521880432219795,-0.0073012764204332375
3249.52,-0.011648469225634676,0.007452567741194864,-0.011170576788596825,-0.00837284800777181,-0.010662942275860371,-0.00930528327476856,-0.006469302425069678,-0.007297085339413398
3250.484,-0.011624023884214865,0.007394853531042509,-0.011097040561707648,-0.00839125280379592,-0.010652773834234144,-0.009305725583477658,-0.006406206740632181,-0.007296211063583771
3251.448,-0.01158290320104281,0.007343077945910822,-0.010990104292834464,-0.008379884116233005,-0.01063261226894076,-0.009333856417376055,-0.006352448954549496,-0.0073004871908905426
3252.413,-0.01155732251720583,0.007272621637413124,-0.010903832545734992,-0.008345951356708327,-0.010613993501687232,-0.009413329085276239,-0.006331289048533167,-0.007313247535781309
3253.377,-0.011573004434343066,0.007193257391384425,-0.010873590070745275,-0.008307096787324086,-0.010592324201945823,-0.00954640276396928,-0.006351006233684744,-0.007342591906623152
3254.341,-0.011622214432237498,0.007129287445166574,-0.010903622041268709,-0.008272713439572825,-0.010574091134202246,-0.009713166756796563,-0.006388382045439875,-0.007392218115971731
3255.305,-0.011669153745297579,0.007082268525706803,-0.010969369602905307,-0.008240236426626323,-0.010574266452161325,-0.009875235472558083,-0.006413773240707014,-0.007458836573448644
3256.27,-0.011670111690462072,0.007029599263994325,-0.011037116956971627,-0.008199059594843567,-0.010610136506587627,-0.00999932347970714,-0.00640163639467934,-0.007535453072416882
3257.234,-0.011614196076416197,0.006941903645970587,-0.011090304418786506,-0.008147311270052606,-0.010670586138875938,-0.010066190349398138,-0.006353819020406667,-0.007619856409416306
3258.198,-0.011521204436559454,0.006824457246289902,-0.01113163346233395,-0.008094800411339743,-0.010725706105208439,-0.010076516556568148,-0.006290951680278698,-0.007708001783040586
3259.163,-0.011430909234943496,0.006705165836894026,-0.011167594641991109,-0.0080599664753619,-0.010735944674018293,-0.01004209813425124,-0.006238574339339982,-0.007787713966853027
3260.127,-0.011381947593202815,0.006606371332302526,-0.011193977868432264,-0.008050088195009979,-0.010685908928498904,-0.009984723889932344,-0.006201205447109384,-0.0078324142952627
3261.091,-0.011386808277926349,0.006518877512216399,-0.011200784179508835,-0.008060971633713498,-0.010594042317944733,-0.00992768988308198,-0.006158556957661495,-0.007818442891246068
3262.055,-0.011432328412964956,0.006418209169632966,-0.011183347392884827,-0.008087348375284778,-0.010499791383147173,-0.009905428145515793,-0.006082033935871254,-0.007738363307474096
3263.02,-0.011498178273161115,0.006295861962896364,-0.011152052395563675,-0.008128871813395677,-0.010448528411914274,-0.009941683850162787,-0.005958063734370761,-0.007613906571182782
3263.984,-0.011556258133689734,0.006173168816838191,-0.011136931158068809,-0.008185195341718056,-0.010463009675333696,-0.01003760359729191,-0.005814071888639319,-0.007482356974561619
3264.948,-0.011595640323785497,0.006080457078651361,-0.011149947350900816,-0.008250253349509502,-0.010542113138467367,-0.010163596934264756,-0.005704255574567338,-0.0073821486355993855
3265.912,-0.011603410323453035,0.006022022161579,-0.011181452852688253,-0.008310042941113257,-0.010661259223453269,-0.010277811250076952,-0.005674601952188994,-0.007336982253537344
3266.876,-0.011575239639726873,0.0059766752821735925,-0.011203345317181982,-0.008353611356560167,-0.010782053297254452,-0.010334627504947456,-0.005730826548767041,-0.007344316645322065
3267.841,-0.011508325396014618,0.005915559335358899,-0.011194819886297402,-0.008388098686209869,-0.010869011004954587,-0.010315819177686895,-0.005830419265344217,-0.007385693364838569
3268.805,-0.011406960605831209,0.005831467251935069,-0.011160086649360244,-0.00842036773535949,-0.010910245788928519,-0.010226894712910835,-0.005916885643885753,-0.007433019922588598
3269.769,-0.011290304172466459,0.005730654767967635,-0.011123809713003665,-0.008454196512985734,-0.010911858714151991,-0.01010823349338489,-0.005952887930021443,-0.007474828677242699
3270.733,-0.011188442669975538,0.0056271900825346525,-0.011114161591632235,-0.008472878594072353,-0.010888471298411672,-0.010000640198710364,-0.005938370767555043,-0.007513701634072023
3271.698,-0.011124508700108362,0.005519747094903329,-0.011138053848555672,-0.008465807824978345,-0.010844221045541683,-0.009939400856748921,-0.005897822353802371,-0.007568525872477677
3272.662,-0.011107194728246434,0.005406336653974554,-0.011178996967248256,-0.008434474612914696,-0.010777635284685817,-0.009929023613958634,-0.005858765097586167,-0.007643764621597674
3273.626,-0.011120854316703071,0.005292291990956204,-0.011214537137972843,-0.008393644387460075,-0.010689415287680365,-0.009947624396363387,-0.005829879542430781,-0.0077264602291555705
3274.591,-0.011144696507463754,0.005197043364411043,-0.011228886525757998,-0.008364945383490275,-0.01060116022708309,-0.009960298242066285,-0.00581495758777931,-0.007788819568583099
3275.555,-0.011164281164160019,0.005136100387257136,-0.011218150797977413,-0.008360162216161973,-0.010549546619932048,-0.009942871278927965,-0.00581588826382875,-0.00781302374184298
3276.519,-0.011175634588331778,0.005097268698408361,-0.011182680795408254,-0.00837621008915475,-0.010559609870782836,-0.009888620414570209,-0.005834207705025032,-0.0077964431177433785
3277.483,-0.011184681848218643,0.005042898568364734,-0.011119739959988807,-0.008398392894155563,-0.01062219838217184,-0.009819838007931363,-0.005861615941693011,-0.007754624157534846
3278.448,-0.0111933388341496,0.004943412185130054,-0.011026591733657339,-0.008416000495624956,-0.010696813705553237,-0.009763668204251076,-0.005885256497253761,-0.00769868070999321
3279.412,-0.011200824998212847,0.004805007628216205,-0.010909831923024145,-0.008419986468398541,-0.010745201462257346,-0.009743580584108827,-0.005897206516119097,-0.007631943187714598
3280.376,-0.011210333490956695,0.004670725514884658,-0.010790300470251521,-0.00840875642336688,-0.010755404967475379,-0.009755880168596335,-0.005901593494671862,-0.007552169770575568
3281.34,-0.011221403079524147,0.004582222705110563,-0.010698941531883477,-0.008379676152436124,-0.01074088864046415,-0.009782340436524225,-0.0059090146847315395,-0.007470120514798331
3282.304,-0.011235240065233474,0.004539441542340271,-0.010658279085812607,-0.008337667465465836,-0.010715537663582214,-0.009798018579074273,-0.005923635640065913,-0.0073980624968094655
3283.269,-0.01124205211973652,0.0045005810252147106,-0.010668348216116619,-0.008288795973198416,-0.010681315597971204,-0.00979507892734614,-0.0059420623338924256,-0.007353841829458068
3284.233,-0.011225660613588553,0.004421014981248401,-0.010707887971700625,-0.008242939955985799,-0.010628124129188498,-0.009782830378478916,-0.005966183796408092,-0.007341952358545449
3285.197,-0.01118099198536282,0.004296505653751863,-0.010750585294278938,-0.008212265295945613,-0.010547407740831367,-0.009775045745198857,-0.006002442104951439,-0.00735609045328446
3286.161,-0.011116667741539738,0.004166259499172227,-0.010778968313149803,-0.00820179778483585,-0.010438850860573463,-0.009781071350766593,-0.0060538818503161765,-0.007384754453830879
3287.126,-0.01105582048386927,0.004078189113550095,-0.01078640613762524,-0.00821032430050804,-0.010308905189308664,-0.009808736059333098,-0.0061045985053674095,-0.007420133709193176
3288.09,-0.011013848293884325,0.004048034736017968,-0.010772933851782941,-0.008235661223094907,-0.010163426346870027,-0.009859941798347477,-0.006131093364797273,-0.007455169377556283
3289.054,-0.010987238705981782,0.004050225685054728,-0.010741638854461789,-0.008273164027799406,-0.010026362766466871,-0.00993320173007223,-0.006115126561941593,-0.007485758826038764
3290.019,-0.010963361035770568,0.004045267221445203,-0.010696731234987484,-0.008313405022496197,-0.009930709287996739,-0.010013228985046127,-0.006063115955803028,-0.007511524449126652
3290.983,-0.010927704187981158,0.004008222885758009,-0.010652981390077748,-0.00834525814405205,-0.009920295401227805,-0.01007986449325852,-0.005996667761730178,-0.007533585455955931
3291.947,-0.010878636107888874,0.003937881890367488,-0.010620844374891445,-0.00835960764603695,-0.010016474833575161,-0.010117396088412518,-0.0059313163122955105,-0.007567586961469987
3292.911,-0.010828752000434243,0.0038423449810543646,-0.010598074808454871,-0.008357978596294707,-0.010192669382443374,-0.010125068443327959,-0.005862138365795109,-0.007625847069867558
3293.875,-0.010797778440115691,0.0037227364606137034,-0.010571375825314283,-0.008357458686802497,-0.010389481323298552,-0.010111064269123097,-0.00577583113631779,-0.007712852823246992
3294.84,-0.010798736385280183,0.003578162652464793,-0.010524468413410268,-0.008377215247506349,-0.010532891413820135,-0.010076489337570662,-0.005671619637116062,-0.00781334351588183
3295.804,-0.0108320870687847,0.0034275060779112134,-0.010450335757199947,-0.008426364024836272,-0.010581664870034197,-0.010013848217238858,-0.0055738121578679314,-0.007902696546780497
3296.768,-0.010876081587450234,0.003313778525937611,-0.010364099094178196,-0.008493085743002782,-0.010539658687040338,-0.009923106884380825,-0.005524607418926762,-0.007956275707545516
3297.732,-0.010909112955899917,0.003273390110141688,-0.010299263718562166,-0.00855301397713779,-0.010442497474122167,-0.009819974102918776,-0.0055525830566062915,-0.007966590121224217
3298.697,-0.010908580764141874,0.0033003445489491277,-0.010288071897771303,-0.008589650266021947,-0.010330118662356481,-0.00973737125030808,-0.005651701785753079,-0.007941811035064701
3299.661,-0.010874910765582523,0.003335774501135566,-0.010338803474146185,-0.008597310265873792,-0.010229731598991378,-0.00970304128973299,-0.005782844074430134,-0.007893116933020859
3300.625,-0.01082818432922566,0.003312308283820856,-0.01042967123542623,-0.008587743931217194,-0.010156518819282555,-0.009726007318859045,-0.005898458950059239,-0.007831689700898066
3301.589,-0.010792137207480342,0.0032093913356470542,-0.010519030381364553,-0.008575127460872979,-0.01012951985358534,-0.009786470919392233,-0.005967702632042683,-0.00776649661919008
3302.554,-0.010774645838365737,0.0030649040123285364,-0.010572638852112003,-0.008571314791263461,-0.010170614383192014,-0.009857835728417249,-0.005987489012439577,-0.007713230428760957
3303.518,-0.010776171454738826,0.002930881353488208,-0.010577550622992,-0.0085766871893496,-0.010287972224995364,-0.009913876241859496,-0.005969577823190634,-0.007683494844999239
3304.482,-0.010782025564077381,0.0028242167293304984,-0.01054779932509028,-0.008584381849834254,-0.010459503316152237,-0.009941459293433555,-0.005927662803343054,-0.007681429921152613
3305.447,-0.01078748939946004,0.0027253933964621743,-0.010504365236879977,-0.008588610447037534,-0.010633488858736126,-0.009939421270997034,-0.005868573523609103,-0.007693962341994411
3306.411,-0.010800155563301644,0.00261028208720225,-0.010466825273725668,-0.008590204836146968,-0.01075189860829392,-0.009914124615211526,-0.0058056439077603505,-0.007697898284153469
3307.375,-0.010821123918568851,0.002492086152324775,-0.01043977544980795,-0.008595230627904966,-0.010776127550237794,-0.009876429706072635,-0.0057518307654814155,-0.007681242819321369
3308.339,-0.010844469397022011,0.002404015766702643,-0.010426373332121082,-0.008611382482796184,-0.010699092839021188,-0.009840599298261315,-0.0057151642049907345,-0.007646230963918604
3309.303,-0.010844114602516646,0.0023518365856957765,-0.010424303371535932,-0.008629821939453108,-0.01055305297911351,-0.00981751758839596,-0.005684579906562945,-0.007605578838766731
3310.268,-0.01079820419352213,0.00229965740468887,-0.010424619128235365,-0.00863297605703916,-0.010381206315630314,-0.009813591248009079,-0.005639862479280245,-0.007576904632665885
3311.232,-0.010709079813773883,0.0022070321513324724,-0.010411252094626218,-0.008602405378897416,-0.010222929262179343,-0.009826578112183022,-0.005576029865480169,-0.00756658341528423
3312.196,-0.010606863516777585,0.0020684834530346223,-0.010371291330109628,-0.008536896782879387,-0.010097717175809528,-0.009849731271916767,-0.005514459936201797,-0.007569757342712404
3313.16,-0.010535124067792329,0.0019323563299879264,-0.01030477191876332,-0.00845676139981395,-0.00999855733815792,-0.009874405293134861,-0.005499084752693527,-0.007572186264667085
3314.125,-0.01052440927373024,0.001843824691937007,-0.010231200607796425,-0.008384667283561307,-0.009916929296413603,-0.009902104025448217,-0.005549047179570862,-0.007560739034446495
3315.089,-0.010567303929429134,0.0018073280935089926,-0.010179100752390688,-0.008329452895488967,-0.00984971239090508,-0.009927196538752606,-0.005654095941240865,-0.007530523789626501
3316.053,-0.010633224748526368,0.001784409613453463,-0.010168821117620403,-0.008281066652080948,-0.009808652924890214,-0.009934242856725945,-0.005772592798837201,-0.007487534592509831
3317.017,-0.010686124609276619,0.0017424932989871767,-0.010197309388724417,-0.008235799865626161,-0.00980076361673194,-0.009897629902736994,-0.005871645792500942,-0.007447147811773178
3317.982,-0.0107032966633364,0.001680281877654084,-0.01025554895773015,-0.00820120855407802,-0.009816752614599387,-0.009799998761141144,-0.0059374816086527876,-0.007421014788725756
3318.946,-0.010688750088616333,0.001621385708152936,-0.010322875302863889,-0.0081958708166247,-0.009825693830512103,-0.009649954037517621,-0.0059723594720521665,-0.007412152965627795
3319.91,-0.010652348172365664,0.0015715992741203993,-0.010386307315371344,-0.008222802128320996,-0.009801009061874647,-0.009482492557879843,-0.005978943399643575,-0.007410809234294325
3320.875,-0.010608389133150662,0.001508494176206556,-0.010434898763005662,-0.008260547557455191,-0.009732950630162567,-0.0093443357314069,-0.005957579367653582,-0.00740345443140074
3321.839,-0.010558079272289593,0.0014035880769336033,-0.010458475263229666,-0.008277150000572992,-0.009642942389974575,-0.009265672828681827,-0.005917442665610513,-0.007381430844937708
3322.803,-0.010498580233739513,0.0012583800466951201,-0.010455001939535951,-0.008246440679899986,-0.009561103966679372,-0.009246935951289656,-0.005879966520749679,-0.0073499943354374195
3323.767,-0.010428330921676802,0.0011119324005542358,-0.010426478584354231,-0.008169910002647184,-0.009510927966792725,-0.00927082402395543,-0.005873517523886623,-0.007316659592812883
3324.731,-0.01035052448664977,0.0010114658559083718,-0.010378729154585065,-0.008063293896112026,-0.009502267259614523,-0.009309070117793345,-0.00590617076014923,-0.0072878254996926115
3325.696,-0.010258739148111267,0.0009743350353907849,-0.010310946716441036,-0.007945829011506157,-0.009520605518133536,-0.009336775654856076,-0.0059591708582957485,-0.0072653834854978895
3326.66,-0.010146978878920593,0.0009790628727858759,-0.010218815928363283,-0.007828329466267468,-0.009555844427907181,-0.009340334538776938,-0.0059953253739711285,-0.007242927863897264
3327.624,-0.010007331761608059,0.0009877690123792683,-0.010099530064134664,-0.007719252454802534,-0.009606756763221936,-0.009321999141597639,-0.005983932376830553,-0.007205395236549931
3328.588,-0.009853244507927074,0.0009822628115106035,-0.009962526740660312,-0.007628961506322663,-0.009680495496807967,-0.00930214628530868,-0.005912668193684002,-0.0071388244049937
3329.553,-0.009716648623360693,0.0009707315007908382,-0.009829417749812256,-0.007567993453203235,-0.009779339762133238,-0.009307607096678652,-0.00579952704807479,-0.0070386704956551015
3330.517,-0.009634549174818713,0.0009658883502885303,-0.009718587148312786,-0.007535481779623918,-0.009886108399208605,-0.009344832478110958,-0.005669422688077413,-0.006920360904982984
3331.481,-0.009625430956030774,0.0009564903320519567,-0.00964466499656875,-0.007519607209795215,-0.00996549237107679,-0.00938245593738146,-0.0055442346502594326,-0.006819332719814759
3332.445,-0.009674144241617694,0.0009076552311537791,-0.009605335745451015,-0.007508342504130734,-0.009985268236860198,-0.009365648206435876,-0.005434352600704404,-0.0067639029518461735
3333.41,-0.009741235882582636,0.0007919673563578505,-0.009588776060769867,-0.007499781327825736,-0.009942665972805501,-0.009262195601753408,-0.005334019495002398,-0.006758266083948544
3334.374,-0.00979324875706947,0.0006215345839199006,-0.009572602300943579,-0.007501237074403911,-0.009868225967383171,-0.009102290796291773,-0.005243622826527154,-0.006780187614867262
3335.338,-0.009808150126294903,0.00044893969072197466,-0.009535237758177845,-0.007522068114724991,-0.009799255882283918,-0.008963875389342743,-0.005170490371757186,-0.006794199841101617
3336.302,-0.009785549716303004,0.00032275832317107234,-0.009468297337898968,-0.007562586394484289,-0.009757389953657316,-0.00892157706725459,-0.0051277104113432136,-0.006783286701562941
3337.267,-0.009728995472147473,0.00024587330894713504,-0.009383604374296637,-0.007609724855111019,-0.009733581774815226,-0.008996684488433484,-0.005124160695258718,-0.006748567405387207
3338.231,-0.009649663420747365,0.00018262406964925074,-0.009302454902543462,-0.007643726935901325,-0.009702690750426598,-0.009142693995680191,-0.005157571619457485,-0.0067017341161013655
3339.195,-0.009562703287481853,9.749416826066839e-05,-0.009241724364020008,-0.007653431913089184,-0.009649359027276634,-0.009288791964668718,-0.005217193702580338,-0.006656397641465465
3340.159,-0.009489296304321375,-2.8858915547628555e-06,-0.009198711284742277,-0.0076259806919006775,-0.00958855875907018,-0.009389481841106684,-0.005288402529530638,-0.006625403372657205
3341.124,-0.009447856306094482,-9.176346892729295e-05,-0.009157276988961684,-0.007560992005374852,-0.009554476947826416,-0.00944358980572766,-0.005359656333390392,-0.006617851262377945
3342.088,-0.009444805073348331,-0.00015501270822513728,-0.009093353799366231,-0.007468864043355849,-0.009572359379651849,-0.009465116630361807,-0.005416700893625382,-0.006639813615514388
3343.052,-0.009459777401474825,-0.00020733603061600468,-0.00899666208118562,-0.007366233909594276,-0.009637472469651498,-0.009460860259630449,-0.005449883473514622,-0.006681853696068934
3344.016,-0.009457967949497456,-0.00026816369466269507,-0.008872710034620996,-0.00727750268959102,-0.009709352832871363,-0.009422069785842877,-0.00545147150439453,-0.006726196830073506
3344.981,-0.009404926170945058,-0.0003348146706228766,-0.008747494961258652,-0.007215078889893423,-0.009740699683953583,-0.009347949053322731,-0.005424903989957091,-0.006751248064351196
3345.945,-0.00928897932659105,-0.0003807092872875044,-0.008649084123270047,-0.007177402782024855,-0.009695257268961904,-0.009265441467203222,-0.005375567780049827,-0.006753588538167472
3346.909,-0.00913776590840354,-0.00039151989108726447,-0.008599194564760302,-0.007154076176141187,-0.009567836176307765,-0.009213660726867027,-0.005313084473533334,-0.0067491117016235495
3347.874,-0.008994074133729808,-0.0003809399135018981,-0.00860379057894088,-0.0071358100226483236,-0.009379579751855353,-0.009214674634523256,-0.005249798502171228,-0.006756769269298601
3348.838,-0.008898811809038714,-0.0003791525603403569,-0.008653469632984325,-0.007120212737882129,-0.009163272453951269,-0.009257500324687638,-0.005205402832779219,-0.006785286990231499
3349.802,-0.008866844824105127,-0.000399966576189479,-0.008728058382204936,-0.007111616900944317,-0.008955485608858142,-0.009294269787912113,-0.005193819548714035,-0.00681799579218424
3350.766,-0.00888820345332823,-0.0004302074385520389,-0.008812611009496398,-0.00711314196878812,-0.008791808762267735,-0.009278210579397306,-0.005216228428908243,-0.006834035521898973
