Created as New Dataset,Sample 159 By irlear Date Thursday, June 06 2019
cm-1,%T
3410.50,49.80
3410.00,49.83
3409.50,49.87
3409.00,49.89
3408.50,49.92
3408.00,49.95
3407.50,49.97
3407.00,50.01
3406.50,50.04
3406.00,50.07
3405.50,50.10
3405.00,50.14
3404.50,50.18
3404.00,50.21
3403.50,50.25
3403.00,50.29
3402.50,50.33
3402.00,50.36
3401.50,50.39
3401.00,50.42
3400.50,50.46
3400.00,50.49
3399.50,50.52
3399.00,50.55
3398.50,50.58
3398.00,50.61
3397.50,50.63
3397.00,50.65
3396.50,50.68
3396.00,50.72
3395.50,50.76
3395.00,50.80
3394.50,50.84
3394.00,50.88
3393.50,50.91
3393.00,50.94
3392.50,50.96
3392.00,50.99
3391.50,51.02
3391.00,51.05
3390.50,51.08
3390.00,51.10
3389.50,51.13
3389.00,51.16
3388.50,51.19
3388.00,51.22
3387.50,51.25
3387.00,51.28
3386.50,51.32
3386.00,51.35
3385.50,51.38
3385.00,51.41
3384.50,51.44
3384.00,51.47
3383.50,51.51
3383.00,51.54
3382.50,51.58
3382.00,51.62
3381.50,51.66
3381.00,51.69
3380.50,51.73
3380.00,51.76
3379.50,51.79
3379.00,51.82
3378.50,51.85
3378.00,51.89
3377.50,51.92
3377.00,51.95
3376.50,51.98
3376.00,52.01
3375.50,52.04
3375.00,52.07
3374.50,52.10
3374.00,52.13
3373.50,52.17
3373.00,52.20
3372.50,52.24
3372.00,52.28
3371.50,52.32
3371.00,52.35
3370.50,52.39
3370.00,52.42
3369.50,52.45
3369.00,52.48
3368.50,52.52
3368.00,52.55
3367.50,52.57
3367.00,52.60
3366.50,52.63
3366.00,52.65
3365.50,52.67
3365.00,52.69
3364.50,52.72
3364.00,52.75
3363.50,52.78
3363.00,52.81
3362.50,52.84
3362.00,52.88
3361.50,52.91
3361.00,52.94
3360.50,52.97
3360.00,53.00
3359.50,53.02
3359.00,53.05
3358.50,53.07
3358.00,53.10
3357.50,53.13
3357.00,53.16
3356.50,53.19
3356.00,53.22
3355.50,53.25
3355.00,53.29
3354.50,53.32
3354.00,53.36
3353.50,53.40
3353.00,53.44
3352.50,53.48
3352.00,53.52
3351.50,53.56
3351.00,53.59
3350.50,53.62
3350.00,53.65
3349.50,53.68
3349.00,53.72
3348.50,53.75
3348.00,53.78
3347.50,53.82
3347.00,53.86
3346.50,53.90
3346.00,53.94
3345.50,53.99
3345.00,54.03
3344.50,54.08
3344.00,54.13
3343.50,54.17
3343.00,54.21
3342.50,54.25
3342.00,54.29
3341.50,54.33
3341.00,54.38
3340.50,54.42
3340.00,54.47
3339.50,54.51
3339.00,54.55
3338.50,54.60
3338.00,54.64
3337.50,54.67
3337.00,54.71
3336.50,54.74
3336.00,54.78
3335.50,54.82
3335.00,54.85
3334.50,54.89
3334.00,54.93
3333.50,54.97
3333.00,55.01
3332.50,55.05
3332.00,55.09
3331.50,55.13
3331.00,55.17
3330.50,55.20
3330.00,55.24
3329.50,55.28
3329.00,55.32
3328.50,55.36
3328.00,55.40
3327.50,55.45
3327.00,55.49
3326.50,55.53
3326.00,55.57
3325.50,55.60
3325.00,55.63
3324.50,55.67
3324.00,55.70
3323.50,55.74
3323.00,55.78
3322.50,55.82
3322.00,55.85
3321.50,55.89
3321.00,55.94
3320.50,55.98
3320.00,56.02
3319.50,56.06
3319.00,56.10
3318.50,56.14
3318.00,56.19
3317.50,56.23
3317.00,56.28
3316.50,56.32
3316.00,56.37
3315.50,56.42
3315.00,56.47
3314.50,56.52
3314.00,56.57
3313.50,56.61
3313.00,56.65
3312.50,56.70
3312.00,56.74
3311.50,56.79
3311.00,56.84
3310.50,56.89
3310.00,56.94
3309.50,56.99
3309.00,57.03
3308.50,57.07
3308.00,57.11
3307.50,57.15
3307.00,57.20
3306.50,57.24
3306.00,57.28
3305.50,57.31
3305.00,57.35
3304.50,57.39
3304.00,57.42
3303.50,57.45
3303.00,57.48
3302.50,57.52
3302.00,57.55
3301.50,57.58
3301.00,57.62
3300.50,57.65
3300.00,57.68
3299.50,57.72
3299.00,57.76
3298.50,57.79
3298.00,57.83
3297.50,57.86
3297.00,57.89
3296.50,57.93
3296.00,57.96
3295.50,57.99
3295.00,58.02
3294.50,58.05
3294.00,58.08
3293.50,58.11
3293.00,58.14
3292.50,58.17
3292.00,58.20
3291.50,58.22
3291.00,58.25
3290.50,58.28
3290.00,58.30
3289.50,58.33
3289.00,58.36
3288.50,58.39
3288.00,58.42
3287.50,58.44
3287.00,58.47
3286.50,58.50
3286.00,58.53
3285.50,58.56
3285.00,58.59
3284.50,58.62
3284.00,58.64
3283.50,58.67
3283.00,58.70
3282.50,58.73
3282.00,58.75
3281.50,58.78
3281.00,58.81
3280.50,58.84
3280.00,58.86
3279.50,58.88
3279.00,58.91
3278.50,58.93
3278.00,58.96
3277.50,58.99
3277.00,59.02
3276.50,59.04
3276.00,59.06
3275.50,59.09
3275.00,59.12
3274.50,59.14
3274.00,59.16
3273.50,59.17
3273.00,59.19
3272.50,59.21
3272.00,59.23
3271.50,59.25
3271.00,59.27
3270.50,59.28
3270.00,59.30
3269.50,59.31
3269.00,59.32
3268.50,59.34
3268.00,59.35
3267.50,59.37
3267.00,59.39
3266.50,59.40
3266.00,59.41
3265.50,59.43
3265.00,59.44
3264.50,59.46
3264.00,59.47
3263.50,59.48
3263.00,59.50
3262.50,59.51
3262.00,59.53
3261.50,59.54
3261.00,59.55
3260.50,59.56
3260.00,59.57
3259.50,59.59
3259.00,59.60
3258.50,59.62
3258.00,59.63
3257.50,59.65
3257.00,59.66
3256.50,59.68
3256.00,59.69
3255.50,59.70
3255.00,59.71
3254.50,59.72
3254.00,59.73
3253.50,59.74
3253.00,59.75
3252.50,59.76
3252.00,59.77
3251.50,59.78
3251.00,59.79
3250.50,59.80
3250.00,59.81
3249.50,59.83
3249.00,59.84
3248.50,59.86
3248.00,59.87
3247.50,59.88
3247.00,59.89
3246.50,59.90
3246.00,59.91
3245.50,59.92
3245.00,59.92
3244.50,59.92
3244.00,59.92
3243.50,59.93
3243.00,59.93
3242.50,59.94
3242.00,59.95
3241.50,59.95
3241.00,59.96
3240.50,59.96
3240.00,59.97
3239.50,59.97
3239.00,59.97
3238.50,59.98
3238.00,59.98
3237.50,59.98
3237.00,59.98
3236.50,59.98
