Created as New Dataset,Sample 023 By irlear Date Monday, April 27 2009
cm-1,%T
3698.50,95.81
3698.25,95.81
3698.00,95.80
3697.75,95.81
3697.50,95.82
3697.25,95.84
3697.00,95.84
3696.75,95.85
3696.50,95.85
3696.25,95.85
3696.00,95.85
3695.75,95.85
3695.50,95.86
3695.25,95.86
3695.00,95.87
3694.75,95.88
3694.50,95.87
3694.25,95.87
3694.00,95.86
3693.75,95.86
3693.50,95.87
3693.25,95.88
3693.00,95.89
3692.75,95.90
3692.50,95.90
3692.25,95.91
3692.00,95.92
3691.75,95.93
3691.50,95.93
3691.25,95.94
3691.00,95.95
3690.75,95.95
3690.50,95.95
3690.25,95.95
3690.00,95.96
3689.75,95.97
3689.50,95.98
3689.25,96.00
3689.00,96.02
3688.75,96.02
3688.50,96.01
3688.25,96.00
3688.00,96.00
3687.75,96.02
3687.50,96.02
3687.25,96.02
3687.00,96.01
3686.75,96.00
3686.50,96.00
3686.25,96.00
3686.00,96.01
3685.75,96.03
3685.50,96.05
3685.25,96.07
3685.00,96.06
3684.75,96.05
3684.50,96.04
3684.25,96.03
3684.00,96.04
3683.75,96.06
3683.50,96.07
3683.25,96.08
3683.00,96.08
3682.75,96.08
3682.50,96.09
3682.25,96.10
3682.00,96.10
3681.75,96.10
3681.50,96.11
3681.25,96.12
3681.00,96.12
3680.75,96.13
3680.50,96.13
3680.25,96.14
3680.00,96.14
3679.75,96.15
3679.50,96.14
3679.25,96.14
3679.00,96.14
3678.75,96.14
3678.50,96.14
3678.25,96.15
3678.00,96.16
3677.75,96.17
3677.50,96.18
3677.25,96.19
3677.00,96.20
3676.75,96.22
3676.50,96.23
3676.25,96.24
3676.00,96.24
3675.75,96.23
3675.50,96.21
3675.25,96.20
3675.00,96.19
3674.75,96.18
3674.50,96.18
3674.25,96.18
3674.00,96.19
3673.75,96.19
3673.50,96.19
3673.25,96.19
3673.00,96.19
3672.75,96.18
3672.50,96.18
3672.25,96.17
3672.00,96.17
3671.75,96.17
3671.50,96.18
3671.25,96.20
3671.00,96.20
3670.75,96.20
3670.50,96.20
3670.25,96.21
3670.00,96.21
3669.75,96.21
3669.50,96.20
3669.25,96.20
3669.00,96.19
3668.75,96.19
3668.50,96.19
3668.25,96.19
3668.00,96.18
3667.75,96.18
3667.50,96.17
3667.25,96.17
3667.00,96.16
3666.75,96.16
3666.50,96.16
3666.25,96.16
3666.00,96.15
3665.75,96.15
3665.50,96.15
3665.25,96.15
3665.00,96.16
3664.75,96.16
3664.50,96.17
3664.25,96.18
3664.00,96.19
3663.75,96.19
3663.50,96.19
3663.25,96.18
3663.00,96.17
3662.75,96.17
3662.50,96.17
3662.25,96.16
3662.00,96.16
3661.75,96.16
3661.50,96.17
3661.25,96.19
3661.00,96.20
3660.75,96.21
3660.50,96.20
3660.25,96.18
3660.00,96.17
3659.75,96.16
3659.50,96.15
3659.25,96.15
3659.00,96.15
3658.75,96.14
3658.50,96.14
3658.25,96.14
3658.00,96.14
3657.75,96.13
3657.50,96.13
3657.25,96.13
3657.00,96.13
3656.75,96.13
3656.50,96.12
3656.25,96.11
3656.00,96.11
3655.75,96.11
3655.50,96.12
3655.25,96.11
3655.00,96.11
3654.75,96.10
3654.50,96.10
3654.25,96.10
3654.00,96.10
3653.75,96.10
3653.50,96.09
3653.25,96.08
3653.00,96.07
3652.75,96.07
3652.50,96.06
3652.25,96.05
3652.00,96.06
3651.75,96.07
3651.50,96.08
3651.25,96.09
