Created as New Dataset,Sample 012 By irlear Date Monday, April 27 2009
cm-1,%T
3743.75,102.87
3743.50,102.87
3743.25,102.87
3743.00,102.87
3742.75,102.87
3742.50,102.87
3742.25,102.86
3742.00,102.85
3741.75,102.84
3741.50,102.84
3741.25,102.84
3741.00,102.84
3740.75,102.84
3740.50,102.85
3740.25,102.86
3740.00,102.86
3739.75,102.87
3739.50,102.87
3739.25,102.87
3739.00,102.87
3738.75,102.85
3738.50,102.84
3738.25,102.84
3738.00,102.85
3737.75,102.87
3737.50,102.89
3737.25,102.91
3737.00,102.92
3736.75,102.92
3736.50,102.91
3736.25,102.89
3736.00,102.87
3735.75,102.85
3735.50,102.84
3735.25,102.84
3735.00,102.83
3734.75,102.83
3734.50,102.83
3734.25,102.84
3734.00,102.85
3733.75,102.85
3733.50,102.86
3733.25,102.86
3733.00,102.85
3732.75,102.85
3732.50,102.85
3732.25,102.86
3732.00,102.86
3731.75,102.86
3731.50,102.86
3731.25,102.85
3731.00,102.85
3730.75,102.84
3730.50,102.84
3730.25,102.84
3730.00,102.83
3729.75,102.82
3729.50,102.82
3729.25,102.81
3729.00,102.81
3728.75,102.82
3728.50,102.83
3728.25,102.83
3728.00,102.82
3727.75,102.81
3727.50,102.82
3727.25,102.84
3727.00,102.85
3726.75,102.85
3726.50,102.85
3726.25,102.85
3726.00,102.85
3725.75,102.84
3725.50,102.82
3725.25,102.81
3725.00,102.80
3724.75,102.81
3724.50,102.82
3724.25,102.82
3724.00,102.82
3723.75,102.82
3723.50,102.81
3723.25,102.80
3723.00,102.79
3722.75,102.78
3722.50,102.78
3722.25,102.79
3722.00,102.80
3721.75,102.80
3721.50,102.81
3721.25,102.80
3721.00,102.79
3720.75,102.78
3720.50,102.77
3720.25,102.77
3720.00,102.78
3719.75,102.79
3719.50,102.80
3719.25,102.80
3719.00,102.80
3718.75,102.79
3718.50,102.78
3718.25,102.78
3718.00,102.77
3717.75,102.78
3717.50,102.78
3717.25,102.79
3717.00,102.79
3716.75,102.79
3716.50,102.78
3716.25,102.77
3716.00,102.76
3715.75,102.76
3715.50,102.75
3715.25,102.75
3715.00,102.75
3714.75,102.74
3714.50,102.74
3714.25,102.74
3714.00,102.74
3713.75,102.75
3713.50,102.76
3713.25,102.77
3713.00,102.77
3712.75,102.77
3712.50,102.78
3712.25,102.78
3712.00,102.78
3711.75,102.78
3711.50,102.78
3711.25,102.77
3711.00,102.76
3710.75,102.75
3710.50,102.75
3710.25,102.74
3710.00,102.74
3709.75,102.73
3709.50,102.73
3709.25,102.73
